Index,CRASH DATE,BOROUGH,LATITUDE,LONGITUDE,PERSONS INJURED,PERSONS KILLED,PEDESTRIANS INJURED,PEDESTRIANS KILLED,CYCLIST INJURED,CYCLIST KILLED,MOTORIST INJURED,MOTORIST KILLED,CONTRIBUTING FACTOR,VEHICLE TYPE
20730,7/17/2022,BROOKLYN,40.610825,-73.99788,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20731,5/5/2022,QUEENS,40.744347,-73.92891,1,0,0,0,0,0,0,0,Unspecified,E-Bike
20732,7/17/2022,BRONX,40.84324,-73.83898,0,0,0,0,0,0,0,0,Unspecified,Pick-up Truck
20733,7/5/2022,QUEENS,40.678078,-73.72602,2,0,0,0,0,0,2,0,Unspecified,Sedan
20734,7/17/2022,MANHATTAN,40.714413,-73.981445,0,0,0,0,0,0,0,0,Fell Asleep,Sedan
20735,7/14/2022,BROOKLYN,40.67066,-73.904205,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20736,7/17/2022,BRONX,40.81614,-73.894875,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20737,7/17/2022,BROOKLYN,40.636227,-73.88595,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Sedan
20738,7/17/2022,QUEENS,40.59561,-73.77656,2,1,0,0,0,0,2,1,Unsafe Speed,Motorcycle
20739,7/17/2022,BROOKLYN,40.579197,-73.98195,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20740,7/8/2022,BRONX,40.870358,-73.90443,1,0,0,0,0,0,1,0,Driver Inexperience,Taxi
20741,7/17/2022,BROOKLYN,40.67816,-73.897484,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
20742,7/17/2022,BROOKLYN,40.66131,-73.96118,2,0,0,0,0,0,2,0,Turning Improperly,Sedan
20743,7/17/2022,QUEENS,40.727642,-73.74481,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20744,7/17/2022,BRONX,40.853893,-73.83216,0,0,0,0,0,0,0,0,Backing Unsafely,Sedan
20745,7/17/2022,BROOKLYN,40.629986,-73.97157,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20746,7/17/2022,BRONX,40.819992,-73.918015,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Station Wagon/Sport Utility Vehicle
20747,7/17/2022,QUEENS,40.66528,-73.80604,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Taxi
20748,7/10/2022,BRONX,40.8774,-73.9059,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
20749,7/10/2022,BRONX,40.88145,-73.91685,0,0,0,0,0,0,0,0,Unspecified,Sedan
20750,7/17/2022,BROOKLYN,40.614666,-74.0133,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20751,7/17/2022,QUEENS,40.714462,-73.89776,0,0,0,0,0,0,0,0,Unspecified,USPS truck
20752,7/17/2022,MANHATTAN,40.70773,-74.01371,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20753,7/17/2022,QUEENS,40.717678,-73.81713,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20754,7/17/2022,MANHATTAN,40.80383,-73.94211,0,0,0,0,0,0,0,0,Alcohol Involvement,Motorcycle
20755,7/16/2022,QUEENS,40.713688,-73.80053,0,0,0,0,0,0,0,0,Unspecified,Sedan
20756,7/17/2022,BROOKLYN,40.683685,-73.89052,0,0,0,0,0,0,0,0,Unspecified,Sedan
20757,7/17/2022,STATEN ISLAND,40.576107,-74.08244,1,0,0,0,0,0,1,0,Fell Asleep,Sedan
20758,7/17/2022,QUEENS,40.772697,-73.93269,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20759,7/12/2022,STATEN ISLAND,40.617313,-74.09127,1,0,0,0,0,0,1,0,Unspecified,Sedan
20760,6/26/2022,BROOKLYN,40.6802,-73.953285,0,0,0,0,0,0,0,0,Turning Improperly,Taxi
20761,7/17/2022,MANHATTAN,40.760822,-73.99832,0,0,0,0,0,0,0,0,Turning Improperly,Station Wagon/Sport Utility Vehicle
20762,7/17/2022,BROOKLYN,40.598923,-73.986176,0,0,0,0,0,0,0,0,Backing Unsafely,Sedan
20763,7/14/2022,BROOKLYN,40.658516,-74.003334,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20764,7/17/2022,BROOKLYN,40.620274,-73.99671,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Sedan
20765,7/14/2022,STATEN ISLAND,40.62494,-74.078545,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Sedan
20766,7/17/2022,BRONX,40.825813,-73.8997,0,0,0,0,0,0,0,0,Unspecified,Sedan
20767,7/13/2022,QUEENS,40.6934,-73.73091,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20768,7/17/2022,BROOKLYN,40.690075,-73.91916,1,0,0,0,0,0,1,0,Following Too Closely,Sedan
20769,7/17/2022,BRONX,40.85429,-73.90027,0,0,0,0,0,0,0,0,Alcohol Involvement,Sedan
20770,7/17/2022,BROOKLYN,40.666317,-73.99208,0,0,0,0,0,0,0,0,Unspecified,Sedan
20771,7/16/2022,BROOKLYN,40.704315,-73.93667,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Bike
20772,7/1/2022,MANHATTAN,40.82664,-73.94306,0,0,0,0,0,0,0,0,Unspecified,Sedan
20773,7/17/2022,BROOKLYN,40.729946,-73.95416,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
20774,7/17/2022,MANHATTAN,40.79157,-73.94469,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20775,7/9/2022,QUEENS,40.760822,-73.88727,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20776,7/17/2022,QUEENS,40.710815,-73.77067,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle
20777,7/17/2022,BROOKLYN,40.597847,-73.95624,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Station Wagon/Sport Utility Vehicle
20778,7/11/2022,BRONX,40.821175,-73.92574,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
20779,7/16/2022,BROOKLYN,40.57997,-73.97466,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Sedan
20780,7/17/2022,BROOKLYN,40.711643,-73.94392,1,0,0,0,0,0,1,0,Oversized Vehicle,Station Wagon/Sport Utility Vehicle
20781,7/16/2022,STATEN ISLAND,40.634163,-74.07518,1,0,0,0,0,0,1,0,Other Vehicular,Motorcycle
20782,7/15/2022,BROOKLYN,40.639545,-73.948364,0,0,0,0,0,0,0,0,Unspecified,Sedan
20783,7/14/2022,BRONX,40.85317,-73.86898,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20784,7/17/2022,QUEENS,40.67252,-73.8106,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
20785,3/11/2022,QUEENS,40.75537,-73.81277,0,0,0,0,0,0,0,0,Unspecified,Sedan
20786,2/26/2022,MANHATTAN,40.73986,-73.995026,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20787,3/13/2022,QUEENS,40.673847,-73.795715,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20788,3/5/2022,BRONX,40.88408,-73.89251,0,0,0,0,0,0,0,0,Passing Too Closely,Station Wagon/Sport Utility Vehicle
20789,3/13/2022,QUEENS,40.732037,-73.814926,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20790,3/13/2022,BRONX,40.83136,-73.86816,0,0,0,0,0,0,0,0,Alcohol Involvement,Sedan
20791,3/13/2022,BROOKLYN,40.646152,-73.923004,1,0,0,0,0,0,1,0,Aggressive Driving/Road Rage,Station Wagon/Sport Utility Vehicle
20792,3/13/2022,BRONX,40.820984,-73.891624,0,0,0,0,0,0,0,0,Unspecified,Sedan
20793,3/4/2022,BRONX,40.865128,-73.838875,0,0,0,0,0,0,0,0,Other Vehicular,FDNY
20794,3/13/2022,QUEENS,40.759678,-73.83236,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
20795,3/13/2022,QUEENS,40.738113,-73.850624,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
20796,3/13/2022,BROOKLYN,40.7068,-73.96325,0,0,0,0,0,0,0,0,Driver Inexperience,Station Wagon/Sport Utility Vehicle
20797,3/13/2022,MANHATTAN,40.75505,-73.99248,0,0,0,0,0,0,0,0,Alcohol Involvement,Taxi
20798,3/13/2022,BROOKLYN,40.63321,-74.00118,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20799,3/8/2022,BRONX,40.827328,-73.890915,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20800,3/13/2022,BROOKLYN,40.690346,-73.9603,0,0,0,0,0,0,0,0,Backing Unsafely,Sedan
20801,3/10/2022,BROOKLYN,40.68645,-73.92908,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20802,3/12/2022,BRONX,40.81653,-73.89971,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20803,3/9/2022,QUEENS,40.74994,-73.882454,1,0,0,0,0,0,1,0,Unsafe Speed,Sedan
20804,3/13/2022,QUEENS,40.743164,-73.861206,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20805,3/13/2022,BROOKLYN,40.649162,-73.913086,2,0,0,0,0,0,2,0,Unspecified,Station Wagon/Sport Utility Vehicle
20806,3/13/2022,MANHATTAN,40.804718,-73.945564,2,0,0,0,0,0,2,0,Driver Inexperience,Sedan
20807,3/13/2022,STATEN ISLAND,40.61293,-74.087494,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20808,3/11/2022,BROOKLYN,40.672604,-73.993385,0,0,0,0,0,0,0,0,Unspecified,Sedan
20809,3/13/2022,BROOKLYN,40.595226,-74.00078,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Sedan
20810,3/13/2022,QUEENS,40.74508,-73.86438,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
20811,3/13/2022,BROOKLYN,40.634945,-73.97391,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20812,3/13/2022,QUEENS,40.76021,-73.87675,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle
20813,3/13/2022,BROOKLYN,40.696198,-73.98877,0,0,0,0,0,0,0,0,Unspecified,Sedan
20814,3/11/2022,QUEENS,40.71338,-73.859665,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Sedan
20815,3/13/2022,QUEENS,40.682144,-73.74631,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20816,3/11/2022,BRONX,40.906,-73.90563,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20817,3/13/2022,BRONX,40.80937,-73.91759,0,0,0,0,0,0,0,0,Unspecified,Sedan
20818,3/10/2022,STATEN ISLAND,40.58653,-74.09593,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20819,3/13/2022,BROOKLYN,40.589138,-73.94461,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20820,3/11/2022,QUEENS,40.75487,-73.891884,0,0,0,0,0,0,0,0,Alcohol Involvement,Station Wagon/Sport Utility Vehicle
20821,3/11/2022,BRONX,40.82735,-73.82301,0,0,0,0,0,0,0,0,Unspecified,Sedan
20822,3/13/2022,MANHATTAN,40.817173,-73.94607,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20823,3/13/2022,BROOKLYN,40.718193,-73.946686,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20824,3/13/2022,QUEENS,40.76657,-73.8174,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle
20825,3/13/2022,QUEENS,40.71712,-73.80338,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20826,3/10/2022,QUEENS,40.585373,-73.80963,0,0,0,0,0,0,0,0,Passing Too Closely,Sedan
20827,3/13/2022,BRONX,40.857132,-73.88962,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20828,3/10/2022,BRONX,40.894207,-73.848946,5,0,0,0,0,0,5,0,Driver Inexperience,Sedan
20829,3/13/2022,BRONX,40.820145,-73.82106,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20830,3/13/2022,QUEENS,40.768616,-73.92508,1,0,0,0,0,0,1,0,Alcohol Involvement,Sedan
20831,3/13/2022,MANHATTAN,40.718803,-74.01041,2,0,0,0,0,0,2,0,Unsafe Speed,Station Wagon/Sport Utility Vehicle
20832,3/7/2022,BROOKLYN,40.6352,-74.02791,0,0,0,0,0,0,0,0,Unspecified,Sedan
20833,3/13/2022,BROOKLYN,40.59328,-73.94538,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
20834,3/13/2022,QUEENS,40.75425,-73.827835,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
20835,3/13/2022,QUEENS,40.712646,-73.90597,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
20836,3/13/2022,MANHATTAN,40.72625,-74.00374,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
20837,3/11/2022,BRONX,40.85226,-73.852905,0,0,0,0,0,0,0,0,Alcohol Involvement,Station Wagon/Sport Utility Vehicle
20838,3/13/2022,QUEENS,40.765,-73.77172,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20839,2/22/2022,QUEENS,40.71969,-73.79191,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20840,3/9/2022,QUEENS,40.755787,-73.86156,0,0,0,0,0,0,0,0,Unspecified,Sedan
20841,3/13/2022,BROOKLYN,40.691193,-73.99777,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Sedan
20842,3/13/2022,QUEENS,40.705223,-73.87857,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
20843,3/12/2022,STATEN ISLAND,40.5604,-74.16977,0,0,0,0,0,0,0,0,Unspecified,Sedan
20844,3/13/2022,QUEENS,40.667522,-73.78063,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Station Wagon/Sport Utility Vehicle
20845,3/12/2022,BROOKLYN,40.673527,-73.99527,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Station Wagon/Sport Utility Vehicle
20846,3/12/2022,QUEENS,40.751736,-73.88183,0,0,0,0,0,0,0,0,Fell Asleep,Sedan
20847,3/13/2022,BROOKLYN,40.614033,-74.003204,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20848,3/13/2022,QUEENS,40.734993,-73.81062,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20849,3/13/2022,BROOKLYN,40.65009,-73.97528,0,0,0,0,0,0,0,0,Alcohol Involvement,Sedan
20850,3/13/2022,BROOKLYN,40.610687,-73.92989,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20851,3/9/2022,QUEENS,40.747696,-73.829865,0,0,0,0,0,0,0,0,Passing Too Closely,Station Wagon/Sport Utility Vehicle
20852,1/10/2022,MANHATTAN,40.81594,-73.945244,0,0,0,0,0,0,0,0,Obstruction/Debris,Station Wagon/Sport Utility Vehicle
20853,3/13/2022,BROOKLYN,40.60776,-73.912704,1,0,0,0,0,0,1,0,Other Vehicular,Sedan
20854,3/13/2022,QUEENS,40.75254,-73.85261,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20855,3/13/2022,QUEENS,40.603603,-73.751755,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
20856,3/5/2022,QUEENS,40.761158,-73.934944,0,0,0,0,0,0,0,0,Unspecified,Sedan
20857,3/13/2022,BRONX,40.827972,-73.83896,1,0,1,0,0,0,0,0,Unspecified,Sedan
20858,3/13/2022,MANHATTAN,40.841076,-73.93977,0,0,0,0,0,0,0,0,Following Too Closely,Pick-up Truck
20859,3/10/2022,QUEENS,40.72454,-73.86937,0,0,0,0,0,0,0,0,Other Vehicular,Sedan
20860,3/13/2022,MANHATTAN,40.71729,-74.001595,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Sedan
20861,3/13/2022,BROOKLYN,40.644913,-73.97443,2,0,0,0,0,0,2,0,Following Too Closely,Taxi
20862,3/13/2022,BRONX,40.820187,-73.890686,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20863,3/13/2022,BROOKLYN,40.647064,-73.97041,0,0,0,0,0,0,0,0,Alcohol Involvement,Sedan
20864,3/13/2022,BRONX,40.84679,-73.88998,0,0,0,0,0,0,0,0,Unsafe Speed,Station Wagon/Sport Utility Vehicle
20865,3/13/2022,QUEENS,40.67553,-73.75494,0,0,0,0,0,0,0,0,Driver Inexperience,Station Wagon/Sport Utility Vehicle
20866,3/10/2022,BRONX,40.8921,-73.83376,2,0,0,0,0,0,2,0,View Obstructed/Limited,Sedan
20867,3/11/2022,BROOKLYN,40.64663,-73.95566,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Sedan
20868,3/13/2022,QUEENS,40.72866,-73.82278,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
20869,3/13/2022,BROOKLYN,40.661095,-73.8785,0,0,0,0,0,0,0,0,Other Vehicular,Sedan
20870,3/13/2022,QUEENS,40.74432,-73.9134,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20871,3/11/2022,QUEENS,40.754025,-73.882256,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20872,3/13/2022,QUEENS,40.665462,-73.81858,2,0,0,0,0,0,2,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
20873,3/13/2022,QUEENS,40.696476,-73.90413,0,0,0,0,0,0,0,0,Driver Inexperience,Sedan
20874,3/10/2022,STATEN ISLAND,40.546253,-74.158875,1,0,1,0,0,0,0,0,Backing Unsafely,Pick-up Truck
20875,3/13/2022,QUEENS,40.753338,-73.92028,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20876,3/12/2022,BROOKLYN,40.602646,-74.00746,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20877,3/13/2022,QUEENS,40.756653,-73.94459,0,0,0,0,0,0,0,0,Unspecified,Sedan
20878,3/13/2022,BROOKLYN,40.61074,-73.97919,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20879,3/12/2022,BROOKLYN,40.665726,-73.96425,0,0,0,0,0,0,0,0,Alcohol Involvement,Sedan
20880,3/13/2022,QUEENS,40.66252,-73.84071,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
20881,3/13/2022,BROOKLYN,40.694088,-73.93427,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
20882,3/13/2022,QUEENS,40.755775,-73.78808,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20883,3/13/2022,MANHATTAN,40.743885,-73.987305,0,0,0,0,0,0,0,0,Unspecified,Sedan
20884,3/13/2022,MANHATTAN,40.812973,-73.9382,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
20885,3/8/2022,QUEENS,40.58938,-73.81556,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20886,3/13/2022,BROOKLYN,40.676647,-73.91647,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20887,3/13/2022,QUEENS,40.69447,-73.76204,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
20888,3/13/2022,BROOKLYN,40.629974,-74.00813,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20889,3/13/2022,QUEENS,40.745174,-73.861435,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Van
20890,3/13/2022,BRONX,40.809658,-73.91331,0,0,0,0,0,0,0,0,Unspecified,Sedan
20891,3/13/2022,QUEENS,40.66386,-73.84772,0,0,0,0,0,0,0,0,Fell Asleep,Station Wagon/Sport Utility Vehicle
20892,3/11/2022,BRONX,40.908283,-73.90274,1,0,0,0,0,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
20893,3/12/2022,BRONX,40.856018,-73.890854,0,0,0,0,0,0,0,0,Alcohol Involvement,Station Wagon/Sport Utility Vehicle
20894,3/13/2022,MANHATTAN,40.720375,-74.003265,0,0,0,0,0,0,0,0,Unspecified,Sedan
20895,3/12/2022,BRONX,40.839798,-73.873604,0,0,0,0,0,0,0,0,Other Vehicular,Sedan
20896,3/13/2022,BROOKLYN,40.635895,-73.89962,0,0,0,0,0,0,0,0,Alcohol Involvement,Sedan
20897,3/13/2022,BRONX,40.835503,-73.90322,1,0,0,0,0,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan
20898,3/13/2022,BRONX,40.820374,-73.818016,1,0,1,0,0,0,0,0,Unspecified,Sedan
20899,3/13/2022,QUEENS,40.66343,-73.74079,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20900,3/11/2022,BRONX,40.863174,-73.86557,2,0,1,0,0,0,1,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
20901,3/13/2022,BRONX,40.850475,-73.915436,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle
20902,3/13/2022,BRONX,40.822178,-73.9309,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Sedan
20903,3/11/2022,QUEENS,40.715626,-73.90676,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20904,3/11/2022,QUEENS,40.760254,-73.88717,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Station Wagon/Sport Utility Vehicle
20905,3/3/2022,QUEENS,40.71338,-73.859665,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Bus
20906,3/12/2022,BRONX,40.889458,-73.89828,0,0,0,0,0,0,0,0,Unspecified,Sedan
20907,3/2/2022,QUEENS,40.584373,-73.8243,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20908,3/13/2022,BROOKLYN,40.60984,-73.9225,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20909,3/13/2022,STATEN ISLAND,40.607098,-74.061,0,0,0,0,0,0,0,0,Unspecified,Sedan
20910,3/13/2022,BROOKLYN,40.654133,-73.91234,1,0,0,0,0,0,1,0,Unsafe Speed,Station Wagon/Sport Utility Vehicle
20911,3/13/2022,QUEENS,40.69121,-73.75296,1,0,0,0,0,0,1,0,View Obstructed/Limited,Sedan
20912,3/13/2022,STATEN ISLAND,40.593357,-74.0966,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20913,3/13/2022,MANHATTAN,40.803257,-73.938255,0,0,0,0,0,0,0,0,View Obstructed/Limited,Station Wagon/Sport Utility Vehicle
20914,3/13/2022,BRONX,40.885544,-73.82896,0,0,0,0,0,0,0,0,Passing Too Closely,Station Wagon/Sport Utility Vehicle
20915,3/12/2022,MANHATTAN,40.748215,-73.968544,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
20916,3/13/2022,MANHATTAN,40.715954,-73.986725,0,0,0,0,0,0,0,0,Turning Improperly,Taxi
20917,3/13/2022,BROOKLYN,40.703285,-73.950645,3,0,0,0,0,0,3,0,Traffic Control Disregarded,Pick-up Truck
20918,3/13/2022,QUEENS,40.720387,-73.76102,0,0,0,0,0,0,0,0,Unspecified,Sedan
20919,3/13/2022,BROOKLYN,40.69595,-73.9824,0,0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
20920,3/13/2022,QUEENS,40.711845,-73.859764,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Sedan
20921,3/13/2022,MANHATTAN,40.718555,-73.988205,1,0,0,0,0,0,0,0,Unspecified,E-Scooter
20922,2/28/2022,MANHATTAN,40.810173,-73.95117,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20923,3/13/2022,BRONX,40.8396,-73.86922,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20924,3/13/2022,QUEENS,40.749966,-73.861755,0,0,0,0,0,0,0,0,Driver Inexperience,Bus
20925,3/10/2022,STATEN ISLAND,40.587074,-74.10393,1,0,1,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
20926,3/13/2022,QUEENS,40.705128,-73.82819,0,0,0,0,0,0,0,0,Unsafe Speed,Sedan
20927,3/12/2022,QUEENS,40.758537,-73.887825,0,0,0,0,0,0,0,0,Unspecified,Sedan
20928,3/13/2022,QUEENS,40.67552,-73.80572,0,0,0,0,0,0,0,0,Backing Unsafely,Sedan
20929,3/13/2022,BROOKLYN,40.62556,-73.94664,1,0,1,0,0,0,0,0,Unspecified,Sedan
20930,3/13/2022,MANHATTAN,40.807087,-73.94178,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
20931,3/13/2022,QUEENS,40.725918,-73.89535,1,0,0,0,0,0,1,0,Unsafe Speed,Sedan
20932,3/9/2022,BRONX,40.822105,-73.90062,0,0,0,0,0,0,0,0,Other Vehicular,Snow Plow
20933,3/13/2022,BROOKLYN,40.587303,-73.96036,2,0,0,0,0,0,2,0,View Obstructed/Limited,Station Wagon/Sport Utility Vehicle
20934,3/13/2022,BROOKLYN,40.696198,-73.98877,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
20935,3/13/2022,BRONX,40.80906,-73.90755,0,0,0,0,0,0,0,0,Unspecified,Tractor Truck Diesel
20936,3/13/2022,BRONX,40.835037,-73.928185,0,0,0,0,0,0,0,0,Passing Too Closely,Sedan
20937,2/28/2022,QUEENS,40.58587,-73.82196,0,0,0,0,0,0,0,0,Unspecified,Sedan
20938,3/12/2022,QUEENS,40.767647,-73.92078,0,0,0,0,0,0,0,0,Physical Disability,Station Wagon/Sport Utility Vehicle
20939,3/13/2022,MANHATTAN,40.719837,-74.005196,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Bus
20940,2/28/2022,QUEENS,40.58666,-73.80207,0,0,0,0,0,0,0,0,Turning Improperly,Sedan
20941,3/13/2022,STATEN ISLAND,40.634377,-74.11918,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
20942,3/13/2022,BROOKLYN,40.64485,-73.911125,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Sedan
20943,3/11/2022,BROOKLYN,40.697918,-73.92083,0,0,0,0,0,0,0,0,Passing Too Closely,Sedan
20944,3/13/2022,BROOKLYN,40.638542,-73.875694,0,0,0,0,0,0,0,0,Unspecified,Sedan
