CRASH DATE,BOROUGH,LATITUDE,LONGITUDE,PERSONS INJURED,PERSONS KILLED,PEDESTRIANS INJURED,PEDESTRIANS KILLED,CYCLIST INJURED,CYCLIST KILLED,MOTORIST INJURED,MOTORIST KILLED,CONTRIBUTING FACTOR,VEHICLE TYPE
2022-05-01,BROOKLYN,40.63791,-73.97864,1.0,0.0,0,0,1,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-05-01,BROOKLYN,40.710384,-73.95663,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Taxi
2022-04-29,QUEENS,40.75208,-73.881905,1.0,0.0,1,0,0,0,0,0,View Obstructed/Limited,Station Wagon/Sport Utility Vehicle
2022-05-01,BROOKLYN,40.655827,-73.98123,1.0,0.0,0,0,0,0,1,0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle
2022-05-01,QUEENS,40.704063,-73.75653,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
2022-05-01,BROOKLYN,40.62417,-73.97048,2.0,0.0,0,0,0,0,2,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-05-01,BROOKLYN,40.655495,-73.88833,1.0,0.0,0,0,0,0,1,0,Traffic Control Disregarded,Taxi
2022-04-28,MANHATTAN,40.703575,-74.011604,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-17,QUEENS,40.762386,-73.742935,0.0,1.0,0,0,0,0,0,1,Fell Asleep,Sedan
2022-03-06,BRONX,40.838196,-73.901184,1.0,0.0,0,0,0,0,1,0,Driver Inexperience,Station Wagon/Sport Utility Vehicle
2022-03-07,BROOKLYN,40.667366,-73.92274,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-03-08,BROOKLYN,40.68193,-74.00574,0.0,0.0,0,0,0,0,0,0,Unspecified,Pick-up Truck
2022-03-04,BROOKLYN,40.65769,-73.90769,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-07,BROOKLYN,40.657246,-73.91243,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-02-01,BRONX,40.81014,-73.908226,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-03-06,STATEN ISLAND,40.543682,-74.19553,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-03-08,BROOKLYN,40.664413,-73.901634,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-05-01,BROOKLYN,40.686745,-73.978874,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-05-01,BROOKLYN,40.65883,-73.95958,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
2022-05-01,QUEENS,40.750732,-73.87312,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-04-26,BRONX,40.819885,-73.90726,0.0,0.0,0,0,0,0,0,0,Passenger Distraction,Sedan
2022-05-01,BRONX,40.84089,-73.88445,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Station Wagon/Sport Utility Vehicle
2022-07-16,QUEENS,40.751694,-73.88182,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-07-16,QUEENS,40.677654,-73.82866,2.0,0.0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Sedan
2022-07-16,QUEENS,40.703915,-73.74864,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Station Wagon/Sport Utility Vehicle
2022-07-16,BROOKLYN,40.677055,-73.91364,1.0,0.0,0,0,0,0,1,0,Unspecified,Sedan
2022-07-07,BROOKLYN,40.59709,-73.99523,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-07-13,BRONX,40.81943,-73.88972,1.0,0.0,1,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
2022-03-08,QUEENS,40.68815,-73.72963,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-03-08,MANHATTAN,40.763645,-73.97769,1.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-07,BROOKLYN,40.68626,-73.93712,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-03-08,BROOKLYN,40.67556,-73.96334,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Sedan
2022-03-08,QUEENS,40.680164,-73.84095,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Sedan
2022-03-08,BROOKLYN,40.6294,-73.99949,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Taxi
2022-03-08,QUEENS,40.76234,-73.84225,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Truck
2022-03-08,BROOKLYN,40.678547,-73.98599,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-03-07,BROOKLYN,40.655594,-73.94717,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Bus
2022-03-08,BROOKLYN,40.7093,-73.962036,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Station Wagon/Sport Utility Vehicle
2022-03-08,BRONX,40.86038,-73.88889,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-03-08,BRONX,40.83214,-73.89495,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-05,QUEENS,40.69588,-73.82772,1.0,0.0,0,0,0,0,1,0,Alcohol Involvement,Sedan
2022-03-06,MANHATTAN,40.80814,-73.94638,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-03-08,QUEENS,40.65817,-73.744965,1.0,0.0,0,0,0,0,1,0,Unspecified,Sedan
2022-03-02,BROOKLYN,40.68716,-73.93588,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Station Wagon/Sport Utility Vehicle
2022-03-08,BROOKLYN,40.6338,-73.8897,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-03-08,STATEN ISLAND,40.615055,-74.07036,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-08,MANHATTAN,40.79631,-73.9352,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Box Truck
2022-03-08,BROOKLYN,40.70654,-73.95041,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-15,BRONX,40.87829,-73.84602,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Pick-up Truck
2022-03-07,BROOKLYN,40.658596,-73.94521,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-04,BROOKLYN,40.657246,-73.91243,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Sedan
2022-03-08,BROOKLYN,40.68342,-73.97545,1.0,0.0,1,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-03-08,BROOKLYN,40.60915,-73.96997,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-03-08,QUEENS,40.676548,-73.76838,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Sedan
2022-03-08,QUEENS,40.736313,-73.85392,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
2022-03-08,MANHATTAN,40.7491,-73.99201,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
2022-03-08,QUEENS,40.70402,-73.8254,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
2022-03-07,BROOKLYN,40.67831,-73.97918,1.0,0.0,1,0,0,0,0,0,Traffic Control Disregarded,Pick-up Truck
2022-03-08,BRONX,40.879997,-73.84834,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Sedan
2022-02-14,MANHATTAN,40.85112,-73.93437,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-07,BROOKLYN,40.66139,-73.94146,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-03-08,MANHATTAN,40.759308,-73.9653,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Armored Truck
2022-03-08,QUEENS,40.691807,-73.82436,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-05,BRONX,40.820187,-73.890686,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-07-16,MANHATTAN,40.819572,-73.95175,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
2022-03-05,BRONX,40.863018,-73.85688,1.0,0.0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Moped
2022-03-08,QUEENS,40.71304,-73.82982,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle
2022-03-08,QUEENS,40.761982,-73.87896,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Box Truck
2022-03-08,QUEENS,40.679283,-73.83263,1.0,0.0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Sedan
2022-02-16,BRONX,40.81881,-73.92828,1.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,E-Bike
2022-03-08,BROOKLYN,40.642242,-73.910774,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-08,BROOKLYN,40.65948,-73.9168,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-03-08,BROOKLYN,40.631176,-74.01014,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-08,QUEENS,40.76565,-73.837425,1.0,0.0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Bus
2022-02-18,STATEN ISLAND,40.580616,-74.152534,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-07,STATEN ISLAND,40.59219,-74.087395,1.0,0.0,1,0,0,0,0,0,Turning Improperly,Pick-up Truck
2022-03-07,STATEN ISLAND,40.634777,-74.075356,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
2022-03-08,QUEENS,40.705566,-73.81036,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-08,BRONX,40.825157,-73.87011,2.0,0.0,0,0,0,0,2,0,Unsafe Speed,Sedan
2022-03-08,BROOKLYN,40.59882,-73.947426,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-03-08,MANHATTAN,40.76416,-73.968895,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-08,QUEENS,40.70559,-73.85824,1.0,0.0,0,0,0,0,0,0,Unspecified,E-Scooter
2022-03-08,BRONX,40.848698,-73.86547,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-07,BROOKLYN,40.684246,-73.92869,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Sedan
2022-03-08,QUEENS,40.753742,-73.92984,1.0,0.0,0,0,0,0,1,0,Fell Asleep,Station Wagon/Sport Utility Vehicle
2022-03-08,BRONX,40.836384,-73.87039,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
2022-03-08,BROOKLYN,40.70601,-73.935486,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Station Wagon/Sport Utility Vehicle
2022-03-07,BRONX,40.817116,-73.88307,0.0,0.0,0,0,0,0,0,0,Unspecified,Tractor Truck Gasoline
2022-03-08,BROOKLYN,40.690563,-73.94536,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-03-08,MANHATTAN,40.75974,-73.97423,1.0,0.0,0,0,0,0,1,0,Passing or Lane Usage Improper,Taxi
2022-03-07,QUEENS,40.691612,-73.83667,1.0,0.0,1,0,0,0,0,0,Backing Unsafely,Taxi
2022-03-08,BROOKLYN,40.62538,-74.028854,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-03-08,BROOKLYN,40.643215,-74.008705,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-03-08,BROOKLYN,40.646378,-73.97085,1.0,0.0,0,0,0,0,1,0,Unspecified,Sedan
2022-03-08,BROOKLYN,40.62998,-73.975,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Sedan
2022-03-07,BRONX,40.87806,-73.85795,2.0,0.0,0,0,0,0,2,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-03-07,BROOKLYN,40.642254,-73.96967,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Sedan
2022-03-08,QUEENS,40.709377,-73.84413,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Sedan
2022-03-08,QUEENS,40.77441,-73.84542,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
2022-03-08,QUEENS,40.75372,-73.83283,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Station Wagon/Sport Utility Vehicle
2022-03-06,BRONX,40.884068,-73.85917,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-28,BROOKLYN,40.610916,-73.98447,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Sedan
2022-03-06,BRONX,40.815964,-73.88591,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Sedan
2022-03-08,BRONX,40.808857,-73.93014,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Van
2022-03-08,BROOKLYN,40.625824,-73.92762,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Tow Truck / Wrecker
2022-03-05,MANHATTAN,40.869316,-73.91674,3.0,0.0,0,0,0,0,3,0,Unsafe Speed,Station Wagon/Sport Utility Vehicle
2022-02-28,BROOKLYN,40.681168,-73.92941,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Sedan
2022-03-08,QUEENS,40.68677,-73.829185,2.0,0.0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
2022-03-08,MANHATTAN,40.771782,-73.96544,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Taxi
2022-03-08,QUEENS,40.729702,-73.77937,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Sedan
2022-03-04,MANHATTAN,40.85558,-73.93428,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-08,MANHATTAN,40.83923,-73.94555,4.0,0.0,0,0,0,0,4,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-03-08,BROOKLYN,40.631504,-74.00296,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-01-07,BRONX,40.88373,-73.90649,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-08,BROOKLYN,40.65474,-73.90693,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Station Wagon/Sport Utility Vehicle
2022-03-06,BROOKLYN,40.68787,-73.978355,0.0,0.0,0,0,0,0,0,0,Drugs (illegal),Station Wagon/Sport Utility Vehicle
2022-03-08,MANHATTAN,40.733,-73.97454,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-03-08,QUEENS,40.67028,-73.733475,1.0,0.0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan
2022-03-08,STATEN ISLAND,40.553192,-74.164345,2.0,0.0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Sedan
2022-02-07,MANHATTAN,40.855927,-73.92815,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Sedan
2022-03-08,QUEENS,40.7178,-73.80358,0.0,0.0,0,0,0,0,0,0,Unspecified,Ambulance
2022-03-08,QUEENS,40.726624,-73.906456,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
2022-03-01,STATEN ISLAND,40.634567,-74.1172,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-08,MANHATTAN,40.797,-73.93778,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Taxi
2022-03-02,MANHATTAN,40.788757,-73.95304,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Bus
2022-03-06,BROOKLYN,40.651653,-73.91738,3.0,0.0,0,0,0,0,3,0,Driver Inexperience,Station Wagon/Sport Utility Vehicle
2022-03-08,BROOKLYN,40.656372,-74.009384,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-03-08,BROOKLYN,40.692234,-73.987305,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Bus
2022-03-08,BROOKLYN,40.685787,-73.96426,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Sedan
2022-03-08,QUEENS,40.745827,-73.90111,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-03-08,QUEENS,40.740437,-73.92304,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-03-01,BROOKLYN,40.696983,-73.935234,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-03-08,BRONX,40.869293,-73.901535,1.0,0.0,1,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
2022-03-08,QUEENS,40.766064,-73.93089,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-03-08,BROOKLYN,40.613056,-73.91757,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-03-08,QUEENS,40.713276,-73.76483,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Bus
2022-03-08,MANHATTAN,40.74668,-73.9745,2.0,0.0,0,0,0,0,2,0,Driver Inattention/Distraction,Sedan
2022-03-08,QUEENS,40.755733,-73.796135,0.0,0.0,0,0,0,0,0,0,Illnes,Sedan
2022-03-08,BROOKLYN,40.605957,-74.00639,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle
2022-03-08,BRONX,40.842854,-73.85,2.0,0.0,0,0,0,0,2,0,Unspecified,Sedan
2022-03-08,BRONX,40.87645,-73.848175,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Sedan
2022-03-08,BRONX,40.820988,-73.89491,0.0,0.0,0,0,0,0,0,0,Unspecified,Bus
2022-07-09,BRONX,40.820034,-73.86473,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-02-25,BROOKLYN,40.681686,-73.87157,1.0,0.0,0,0,0,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-03-04,BROOKLYN,40.667366,-73.92274,1.0,0.0,0,0,0,0,1,0,Alcohol Involvement,Station Wagon/Sport Utility Vehicle
2022-03-08,BROOKLYN,40.654163,-73.91154,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
2022-03-08,BROOKLYN,40.688553,-73.91245,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-03-08,BROOKLYN,40.637196,-74.00779,1.0,0.0,1,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-03-08,BRONX,40.839607,-73.898895,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Sedan
2022-03-08,QUEENS,40.679638,-73.731415,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
2022-03-03,QUEENS,40.704746,-73.91404,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
2022-03-08,QUEENS,40.742928,-73.76336,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-07,QUEENS,40.71422,-73.89694,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-03-08,BROOKLYN,40.66304,-73.94557,0.0,0.0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,AMBULANCE
2022-03-08,BROOKLYN,40.610535,-73.970245,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-08,BROOKLYN,40.617325,-73.910965,1.0,0.0,1,0,0,0,0,0,Unspecified,Sedan
2022-03-08,BRONX,40.834084,-73.879524,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-03-08,QUEENS,40.757523,-73.82914,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
2022-03-04,BRONX,40.879993,-73.91026,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-08,BROOKLYN,40.705482,-73.92826,0.0,0.0,0,0,0,0,0,0,Obstruction/Debris,Station Wagon/Sport Utility Vehicle
2022-03-08,BRONX,40.880398,-73.907646,3.0,0.0,0,0,0,0,3,0,Driver Inattention/Distraction,Sedan
2022-03-08,BRONX,40.845642,-73.90211,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Box Truck
2022-03-08,QUEENS,40.765705,-73.741264,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-03-08,QUEENS,40.66612,-73.82225,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Sedan
2022-03-08,BROOKLYN,40.705746,-73.926636,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-06,MANHATTAN,40.818745,-73.94207,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-08,BROOKLYN,40.588512,-73.9396,1.0,0.0,0,0,0,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-03-08,BRONX,40.82088,-73.90295,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-03-08,MANHATTAN,40.771023,-73.95365,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
2022-02-22,BRONX,40.896526,-73.855644,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
2022-03-08,BROOKLYN,40.686047,-73.97376,1.0,0.0,1,0,0,0,0,0,Unspecified,Sedan
2022-03-04,MANHATTAN,40.707966,-74.013596,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-03-08,MANHATTAN,40.847385,-73.9407,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-03-08,BRONX,40.856045,-73.84395,0.0,0.0,0,0,0,0,0,0,View Obstructed/Limited,Van
2022-03-08,QUEENS,40.65583,-73.83905,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Box Truck
2022-03-07,STATEN ISLAND,40.627094,-74.10689,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-08,QUEENS,40.59616,-73.74713,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
2022-03-08,BROOKLYN,40.703976,-73.92309,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-03-08,QUEENS,40.74318,-73.95644,1.0,0.0,1,0,0,0,0,0,Unspecified,Sedan
2022-03-08,MANHATTAN,40.713253,-73.97759,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-03-08,STATEN ISLAND,40.6287,-74.11615,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Sedan
2022-03-08,MANHATTAN,40.75582,-73.970764,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,Taxi
2022-03-07,STATEN ISLAND,40.602547,-74.11736,2.0,0.0,0,0,0,0,2,0,Alcohol Involvement,Station Wagon/Sport Utility Vehicle
2022-03-04,MANHATTAN,40.815018,-73.95648,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Sedan
2022-03-01,BRONX,40.90348,-73.85035,1.0,0.0,1,0,0,0,0,0,Unspecified,Pick-up Truck
2022-03-08,BRONX,40.865692,-73.89126,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-05,MANHATTAN,40.798332,-73.94187,1.0,0.0,0,0,0,0,1,0,Alcohol Involvement,Sedan
2022-02-12,MANHATTAN,40.855774,-73.92721,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
2022-03-08,BROOKLYN,40.67366,-73.89634,1.0,0.0,0,0,0,0,1,0,Turning Improperly,Sedan
2022-07-16,BROOKLYN,40.68969,-73.99237,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-07-16,QUEENS,40.74229,-73.86948,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-07-16,QUEENS,40.76242,-73.82752,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle
2022-07-14,BROOKLYN,40.706944,-73.926956,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-07-15,QUEENS,40.664192,-73.841125,1.0,0.0,0,0,0,0,1,0,Passing or Lane Usage Improper,Sedan
2022-07-16,BROOKLYN,40.64838,-73.95577,1.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-07-16,BROOKLYN,40.599163,-73.91084,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Sedan
2022-07-13,BRONX,40.853344,-73.881676,1.0,0.0,0,0,0,0,0,0,Other Vehicular,Sedan
2022-07-16,BROOKLYN,40.676838,-73.88919,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-07-16,MANHATTAN,40.754314,-73.98687,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Sedan
2022-07-15,BRONX,40.846775,-73.89674,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
2022-07-03,MANHATTAN,40.848118,-73.93089,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-07-16,MANHATTAN,40.80907,-73.94455,2.0,0.0,1,0,1,0,0,0,Unsafe Speed,Bike
2022-07-10,BRONX,40.83751,-73.84582,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-07-16,QUEENS,40.73172,-73.90177,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-07-16,BRONX,40.836296,-73.86099,1.0,0.0,1,0,0,0,0,0,Traffic Control Disregarded,E-Bike
2022-07-13,BROOKLYN,40.619144,-73.93306,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Sedan
2022-07-15,MANHATTAN,40.778904,-73.96024,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
2022-07-16,QUEENS,40.734768,-73.90288,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-07-12,STATEN ISLAND,40.621876,-74.083115,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-07-16,BROOKLYN,40.73328,-73.95213,1.0,0.0,1,0,0,0,0,0,Unsafe Speed,Sedan
2022-07-14,BROOKLYN,40.62067,-73.91737,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle
2022-07-15,QUEENS,40.691162,-73.84598,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Sedan
2022-07-10,BRONX,40.84587,-73.90034,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Carry All
2022-07-15,BROOKLYN,40.73036,-73.952515,1.0,0.0,0,0,0,0,1,0,Backing Unsafely,Sedan
2022-07-15,BROOKLYN,40.66855,-73.90079,1.0,0.0,1,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-07-16,BROOKLYN,40.706764,-73.950424,1.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Van
